gene	go_id	name_1006
TNFRSF9	GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors
TNFRSF9	GO:0032496	response to lipopolysaccharide
TNFRSF9	GO:0033209	tumor necrosis factor-mediated signaling pathway
TNFRSF9	GO:0042981	regulation of apoptotic process
TNFRSF9	GO:0005887	integral component of plasma membrane
TNFRSF9	GO:0009897	external side of plasma membrane
TNFRSF9	GO:0016020	membrane
TNFRSF9	GO:0016021	integral component of membrane
CKMT1A	GO:0070062	extracellular exosome
CKMT1A	GO:0016020	membrane
CKMT1A	GO:0005743	mitochondrial inner membrane
CKMT1A	GO:0005739	mitochondrion
CKMT1A	GO:0016310	phosphorylation
CKMT1A	GO:0006600	creatine metabolic process
CKMT1A	GO:0016772	transferase activity, transferring phosphorus-containing groups
CKMT1A	GO:0016740	transferase activity
CKMT1A	GO:0016301	kinase activity
CKMT1A	GO:0005524	ATP binding
CKMT1A	GO:0004111	creatine kinase activity
CKMT1A	GO:0003824	catalytic activity
CKMT1A	GO:0000166	nucleotide binding
TNFRSF9	GO:0019955	cytokine binding
TNFRSF9	GO:0042127	regulation of cell proliferation
TNFRSF9	GO:0070207	protein homotrimerization
TNFRSF9	GO:2001180	negative regulation of interleukin-10 secretion
TNFRSF9	GO:2001183	negative regulation of interleukin-12 secretion
TNFRSF9	GO:0005615	extracellular space
ZNF746	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding
ZNF746	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding
ZNF746	GO:0003676	nucleic acid binding
ZNF746	GO:0003677	DNA binding
ZNF746	GO:0003700	transcription factor activity, sequence-specific DNA binding
ZNF746	GO:0005515	protein binding
ZNF746	GO:0031625	ubiquitin protein ligase binding
ZNF746	GO:0044212	transcription regulatory region DNA binding
ZNF746	GO:0046872	metal ion binding
ZNF746	GO:0000122	negative regulation of transcription from RNA polymerase II promoter
ZNF746	GO:0006351	transcription, DNA-templated
ZNF746	GO:0006355	regulation of transcription, DNA-templated
ZNF746	GO:0045892	negative regulation of transcription, DNA-templated
ZNF746	GO:0045944	positive regulation of transcription from RNA polymerase II promoter
ZNF746	GO:1901216	positive regulation of neuron death
ZNF746	GO:0005622	intracellular
ZNF746	GO:0005634	nucleus
ZNF746	GO:0005737	cytoplasm
TDO2	GO:0055114	oxidation-reduction process
TDO2	GO:0019441	tryptophan catabolic process to kynurenine
TDO2	GO:0020037	heme binding
TDO2	GO:0004833	tryptophan 2,3-dioxygenase activity
TDO2	GO:0005515	protein binding
TDO2	GO:0016491	oxidoreductase activity
TDO2	GO:0016597	amino acid binding
TDO2	GO:0019825	oxygen binding
TDO2	GO:0046872	metal ion binding
TDO2	GO:0051213	dioxygenase activity
TDO2	GO:0006568	tryptophan metabolic process
TDO2	GO:0006569	tryptophan catabolic process
TDO2	GO:0019442	tryptophan catabolic process to acetyl-CoA
TDO2	GO:0005829	cytosol
SP140		
SCNN1G	GO:0034706	sodium channel complex
SCNN1G	GO:0016021	integral component of membrane
SCNN1G	GO:0016020	membrane
SCNN1G	GO:0009897	external side of plasma membrane
SCNN1G	GO:0035725	sodium ion transmembrane transport
SCNN1G	GO:0006814	sodium ion transport
SCNN1G	GO:0006811	ion transport
SCNN1G	GO:0006810	transport
SCNN1G	GO:0050699	WW domain binding
SCNN1G	GO:0015280	ligand-gated sodium channel activity
SCNN1G	GO:0005272	sodium channel activity
SCNN1G	GO:0005216	ion channel activity
SCNN1G	GO:0005515	protein binding
SCNN1G	GO:0007588	excretion
SCNN1G	GO:0034220	ion transmembrane transport
SCNN1G	GO:0050891	multicellular organismal water homeostasis
SCNN1G	GO:0050896	response to stimulus
SCNN1G	GO:0050909	sensory perception of taste
SCNN1G	GO:0055078	sodium ion homeostasis
SCNN1G	GO:0005886	plasma membrane
SCNN1G	GO:0005887	integral component of plasma membrane
SCNN1G	GO:0016324	apical plasma membrane
SCNN1G	GO:0070062	extracellular exosome
KCMF1		
KCMF1	GO:0008270	zinc ion binding
KCMF1	GO:0016874	ligase activity
KCMF1	GO:0046872	metal ion binding
CACNG6	GO:0005244	voltage-gated ion channel activity
CACNG6	GO:0005245	voltage-gated calcium channel activity
CACNG6	GO:0005262	calcium channel activity
CACNG6	GO:0006810	transport
CACNG6	GO:0006811	ion transport
CACNG6	GO:0006816	calcium ion transport
CACNG6	GO:0034765	regulation of ion transmembrane transport
CACNG6	GO:0061337	cardiac conduction
CACNG6	GO:0070588	calcium ion transmembrane transport
CACNG6	GO:0005886	plasma membrane
CACNG6	GO:0005891	voltage-gated calcium channel complex
CACNG6	GO:0016020	membrane
CACNG6	GO:0016021	integral component of membrane
VAMP1	GO:0070821	tertiary granule membrane
VAMP1	GO:0045202	synapse
VAMP1	GO:0043005	neuron projection
VAMP1	GO:0035579	specific granule membrane
VAMP1	GO:0031410	cytoplasmic vesicle
VAMP1	GO:0031201	SNARE complex
VAMP1	GO:0030672	synaptic vesicle membrane
VAMP1	GO:0030659	cytoplasmic vesicle membrane
VAMP1	GO:0030054	cell junction
VAMP1	GO:0016021	integral component of membrane
VAMP1	GO:0016020	membrane
VAMP1	GO:0005887	integral component of plasma membrane
VAMP1	GO:0005829	cytosol
VAMP1	GO:0005741	mitochondrial outer membrane
VAMP1	GO:0005739	mitochondrion
VAMP1	GO:0016192	vesicle-mediated transport
VAMP1	GO:0006906	vesicle fusion
VAMP1	GO:0006887	exocytosis
VAMP1	GO:0005515	protein binding
VAMP1	GO:0005484	SNAP receptor activity
VAMP1	GO:0000149	SNARE binding
VAMP1	GO:0035577	azurophil granule membrane
DRG1	GO:0000166	nucleotide binding
DRG1	GO:0005515	protein binding
DRG1	GO:0005525	GTP binding
DRG1	GO:0008134	transcription factor binding
DRG1	GO:0006351	transcription, DNA-templated
DRG1	GO:0007275	multicellular organism development
DRG1	GO:0005737	cytoplasm
DRG1	GO:0005844	polysome
DRG1	GO:0016020	membrane
DRG1		
VAMP1	GO:0043195	terminal bouton
VAMP1	GO:0009986	cell surface
VAMP1	GO:0035493	SNARE complex assembly
CDYL	GO:0035064	methylated histone binding
CDYL	GO:0003714	transcription corepressor activity
CDYL	GO:0003824	catalytic activity
CDYL	GO:0004402	histone acetyltransferase activity
CDYL	GO:0005515	protein binding
CDYL	GO:0016740	transferase activity
CDYL	GO:0016746	transferase activity, transferring acyl groups
CDYL	GO:0006351	transcription, DNA-templated
CDYL	GO:0006355	regulation of transcription, DNA-templated
CDYL	GO:0007283	spermatogenesis
CDYL	GO:0008152	metabolic process
CDYL	GO:0016573	histone acetylation
CDYL	GO:1903507	negative regulation of nucleic acid-templated transcription
CDYL	GO:0005634	nucleus
CDYL	GO:0005654	nucleoplasm
CDYL	GO:0016021	integral component of membrane
CDYL	GO:0016020	membrane
RASD2	GO:0000166	nucleotide binding
RASD2	GO:0003924	GTPase activity
RASD2	GO:0005525	GTP binding
RASD2	GO:0031624	ubiquitin conjugating enzyme binding
RASD2	GO:0031681	G-protein beta-subunit binding
RASD2	GO:0043548	phosphatidylinositol 3-kinase binding
RASD2	GO:0001963	synaptic transmission, dopaminergic
RASD2	GO:0007165	signal transduction
RASD2	GO:0007264	small GTPase mediated signal transduction
RASD2	GO:0007626	locomotory behavior
RASD2	GO:0031397	negative regulation of protein ubiquitination
RASD2	GO:0033235	positive regulation of protein sumoylation
RASD2	GO:0043949	regulation of cAMP-mediated signaling
RASD2	GO:0051897	positive regulation of protein kinase B signaling
RASD2	GO:0005622	intracellular
RASD2	GO:0005886	plasma membrane
RASD2	GO:0016020	membrane
RASD2	GO:0005262	calcium channel activity
RASD2	GO:0005515	protein binding
RASD2	GO:0005516	calmodulin binding
RASD2	GO:0015279	store-operated calcium channel activity
RASD2	GO:0002115	store-operated calcium entry
RASD2	GO:0002250	adaptive immune response
RASD2	GO:0002376	immune system process
RASD2	GO:0006810	transport
RASD2	GO:0006811	ion transport
RASD2	GO:0006816	calcium ion transport
RASD2	GO:0051924	regulation of calcium ion transport
RASD2	GO:0051928	positive regulation of calcium ion transport
RASD2	GO:0070588	calcium ion transmembrane transport
RASD2	GO:0005776	autophagosome
RASD2	GO:0005887	integral component of plasma membrane
RASD2	GO:0016021	integral component of membrane
RASD2	GO:0031410	cytoplasmic vesicle
SP140	GO:0003677	DNA binding
SP140	GO:0003700	transcription factor activity, sequence-specific DNA binding
SP140	GO:0008270	zinc ion binding
SP140	GO:0046872	metal ion binding
SP140	GO:0006355	regulation of transcription, DNA-templated
SP140	GO:0006952	defense response
SP140	GO:0005634	nucleus
SP140	GO:0005635	nuclear envelope
SP140	GO:0005654	nucleoplasm
SP140	GO:0005730	nucleolus
SP140	GO:0005737	cytoplasm
SP140	GO:0005739	mitochondrion
SP140	GO:0016605	PML body
MTX1	GO:0016021	integral component of membrane
MTX1	GO:0016020	membrane
MTX1	GO:0005741	mitochondrial outer membrane
MTX1	GO:0006626	protein targeting to mitochondrion
MTX1	GO:0006810	transport
MTX1	GO:0015031	protein transport
MTX1	GO:0005739	mitochondrion
CCR1	GO:0004435	phosphatidylinositol phospholipase C activity
CCR1	GO:0004871	signal transducer activity
CCR1	GO:0004930	G-protein coupled receptor activity
CCR1	GO:0004950	chemokine receptor activity
CCR1	GO:0005515	protein binding
CCR1	GO:0016493	C-C chemokine receptor activity
CCR1	GO:0019957	C-C chemokine binding
CCR1	GO:0035717	chemokine (C-C motif) ligand 7 binding
CCR1	GO:0071791	chemokine (C-C motif) ligand 5 binding
CCR1	GO:0002407	dendritic cell chemotaxis
CCR1	GO:0006816	calcium ion transport
CCR1	GO:0006874	cellular calcium ion homeostasis
CCR1	GO:0006887	exocytosis
CCR1	GO:0006935	chemotaxis
CCR1	GO:0006954	inflammatory response
CCR1	GO:0006955	immune response
CCR1	GO:0007155	cell adhesion
CCR1	GO:0007165	signal transduction
CCR1	GO:0007166	cell surface receptor signaling pathway
CCR1	GO:0007186	G-protein coupled receptor signaling pathway
CCR1	GO:0007187	G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger
CCR1	GO:0007204	positive regulation of cytosolic calcium ion concentration
CCR1	GO:0007267	cell-cell signaling
CCR1	GO:0009611	response to wounding
CCR1	GO:0010629	negative regulation of gene expression
CCR1	GO:0019221	cytokine-mediated signaling pathway
CCR1	GO:0030335	positive regulation of cell migration
CCR1	GO:0030502	negative regulation of bone mineralization
CCR1	GO:0045672	positive regulation of osteoclast differentiation
CCR1	GO:0051928	positive regulation of calcium ion transport
CCR1	GO:0070098	chemokine-mediated signaling pathway
CCR1	GO:0070374	positive regulation of ERK1 and ERK2 cascade
CCR1	GO:0090026	positive regulation of monocyte chemotaxis
CCR1	GO:0005886	plasma membrane
CCR1	GO:0005887	integral component of plasma membrane
CCR1	GO:0009897	external side of plasma membrane
CCR1	GO:0016020	membrane
CCR1	GO:0016021	integral component of membrane
ZNF202	GO:0005634	nucleus
ZNF202	GO:0006629	lipid metabolic process
ZNF202	GO:0006366	transcription from RNA polymerase II promoter
ZNF202	GO:0006355	regulation of transcription, DNA-templated
ZNF202	GO:0006351	transcription, DNA-templated
ZNF202	GO:0000122	negative regulation of transcription from RNA polymerase II promoter
ZNF202	GO:0003700	transcription factor activity, sequence-specific DNA binding
ZNF202	GO:0003677	DNA binding
ZNF202	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding
ZNF202	GO:0005739	mitochondrion
ZNF202	GO:0005654	nucleoplasm
ZNF202	GO:0005622	intracellular
ZNF202	GO:0046872	metal ion binding
ZNF202	GO:0003676	nucleic acid binding
ENDOD1	GO:0070062	extracellular exosome
ENDOD1	GO:0016020	membrane
ENDOD1	GO:0005576	extracellular region
ENDOD1	GO:0090305	nucleic acid phosphodiester bond hydrolysis
ENDOD1	GO:0046872	metal ion binding
ENDOD1	GO:0016787	hydrolase activity
ENDOD1	GO:0004519	endonuclease activity
ENDOD1	GO:0004518	nuclease activity
ENDOD1	GO:0003676	nucleic acid binding
ZNF202		
JSRP1	GO:0003009	skeletal muscle contraction
JSRP1	GO:0060314	regulation of ryanodine-sensitive calcium-release channel activity
JSRP1	GO:0005783	endoplasmic reticulum
JSRP1	GO:0005789	endoplasmic reticulum membrane
JSRP1	GO:0016020	membrane
JSRP1	GO:0016529	sarcoplasmic reticulum
JSRP1	GO:0033017	sarcoplasmic reticulum membrane
JSRP1		
SAMD8	GO:0016020	membrane
SAMD8	GO:0016021	integral component of membrane
TBX15	GO:0000976	transcription regulatory region sequence-specific DNA binding
TBX15	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding
TBX15	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding
TBX15	GO:0001106	RNA polymerase II transcription corepressor activity
TBX15	GO:0003677	DNA binding
TBX15	GO:0003700	transcription factor activity, sequence-specific DNA binding
TBX15	GO:0042803	protein homodimerization activity
TBX15	GO:0046982	protein heterodimerization activity
TBX15	GO:0000122	negative regulation of transcription from RNA polymerase II promoter
TBX15	GO:0006351	transcription, DNA-templated
TBX15	GO:0006355	regulation of transcription, DNA-templated
TBX15	GO:0048701	embryonic cranial skeleton morphogenesis
TBX15	GO:0048704	embryonic skeletal system morphogenesis
TBX15	GO:0005634	nucleus
TBX15	GO:0070722	Tle3-Aes complex
AMBRA1	GO:0005739	mitochondrion
AMBRA1	GO:0005515	protein binding
AMBRA1	GO:0031625	ubiquitin protein ligase binding
AMBRA1	GO:0006914	autophagy
AMBRA1	GO:0007275	multicellular organism development
AMBRA1	GO:0007399	nervous system development
AMBRA1	GO:0016236	macroautophagy
AMBRA1	GO:0030154	cell differentiation
AMBRA1	GO:0043552	positive regulation of phosphatidylinositol 3-kinase activity
AMBRA1	GO:0061734	parkin-mediated mitophagy in response to mitochondrial depolarization
AMBRA1	GO:0098779	mitophagy in response to mitochondrial depolarization
AMBRA1	GO:1903599	positive regulation of mitophagy
AMBRA1	GO:2000785	regulation of autophagosome assembly
AMBRA1	GO:0005737	cytoplasm
AMBRA1	GO:0005741	mitochondrial outer membrane
AMBRA1	GO:0005776	autophagosome
AMBRA1	GO:0005829	cytosol
AMBRA1	GO:0005930	axoneme
AMBRA1	GO:0031410	cytoplasmic vesicle
AMBRA1	GO:0048471	perinuclear region of cytoplasm
AMBRA1		
AMBRA1	GO:0008285	negative regulation of cell proliferation
AMBRA1	GO:0021915	neural tube development
AMBRA1	GO:0043524	negative regulation of neuron apoptotic process
AMBRA1	GO:0045335	phagocytic vesicle
SAMD8	GO:0003674	molecular_function
SAMD8	GO:0016740	transferase activity
SAMD8	GO:0033188	sphingomyelin synthase activity
SAMD8	GO:0047493	ceramide cholinephosphotransferase activity
SAMD8	GO:0006629	lipid metabolic process
SAMD8	GO:0006665	sphingolipid metabolic process
SAMD8	GO:0006686	sphingomyelin biosynthetic process
SAMD8	GO:0046513	ceramide biosynthetic process
SAMD8	GO:2000303	regulation of ceramide biosynthetic process
SAMD8	GO:0005783	endoplasmic reticulum
SAMD8	GO:0005789	endoplasmic reticulum membrane
SAMD8	GO:0005887	integral component of plasma membrane
SAMD8	GO:0030173	integral component of Golgi membrane
SAMD8	GO:0030176	integral component of endoplasmic reticulum membrane
SAMD8	GO:0002950	ceramide phosphoethanolamine synthase activity
SAMD8	GO:1905373	ceramide phosphoethanolamine biosynthetic process
ST6GALNAC5	GO:0001665	alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity
ST6GALNAC5	GO:0008373	sialyltransferase activity
ST6GALNAC5	GO:0016740	transferase activity
ST6GALNAC5	GO:0016757	transferase activity, transferring glycosyl groups
ST6GALNAC5	GO:0001574	ganglioside biosynthetic process
ST6GALNAC5	GO:0006486	protein glycosylation
ST6GALNAC5	GO:0006688	glycosphingolipid biosynthetic process
ST6GALNAC5	GO:0009311	oligosaccharide metabolic process
ST6GALNAC5	GO:0009312	oligosaccharide biosynthetic process
ST6GALNAC5	GO:0018279	protein N-linked glycosylation via asparagine
ST6GALNAC5	GO:0097503	sialylation
ST6GALNAC5	GO:0000139	Golgi membrane
ST6GALNAC5	GO:0005794	Golgi apparatus
ST6GALNAC5	GO:0016020	membrane
ST6GALNAC5	GO:0016021	integral component of membrane
CHRNA3	GO:0042166	acetylcholine binding
CHRNA3	GO:0004889	acetylcholine-activated cation-selective channel activity
CHRNA3	GO:0005216	ion channel activity
CHRNA3	GO:0005230	extracellular ligand-gated ion channel activity
CHRNA3	GO:0015276	ligand-gated ion channel activity
CHRNA3	GO:0015464	acetylcholine receptor activity
CHRNA3	GO:0006810	transport
CHRNA3	GO:0006811	ion transport
CHRNA3	GO:0006940	regulation of smooth muscle contraction
CHRNA3	GO:0007165	signal transduction
CHRNA3	GO:0007171	activation of transmembrane receptor protein tyrosine kinase activity
CHRNA3	GO:0007271	synaptic transmission, cholinergic
CHRNA3	GO:0007399	nervous system development
CHRNA3	GO:0007626	locomotory behavior
CHRNA3	GO:0014056	regulation of acetylcholine secretion, neurotransmission
CHRNA3	GO:0034220	ion transmembrane transport
CHRNA3	GO:0035095	behavioral response to nicotine
CHRNA3	GO:0042391	regulation of membrane potential
CHRNA3	GO:0048814	regulation of dendrite morphogenesis
CHRNA3	GO:0060079	excitatory postsynaptic potential
CHRNA3	GO:0060084	synaptic transmission involved in micturition
CHRNA3	GO:0098655	cation transmembrane transport
CHRNA3	GO:0005886	plasma membrane
CHRNA3	GO:0005892	acetylcholine-gated channel complex
CHRNA3	GO:0014069	postsynaptic density
CHRNA3	GO:0016020	membrane
CHRNA3	GO:0016021	integral component of membrane
CHRNA3	GO:0030054	cell junction
CHRNA3	GO:0030425	dendrite
CHRNA3	GO:0043025	neuronal cell body
CHRNA3	GO:0045202	synapse
CHRNA3	GO:0045211	postsynaptic membrane
CHRNA3		
KCNN1	GO:0005516	calmodulin binding
KCNN1	GO:0015269	calcium-activated potassium channel activity
KCNN1	GO:0016286	small conductance calcium-activated potassium channel activity
KCNN1	GO:0046982	protein heterodimerization activity
KCNN1	GO:0006810	transport
KCNN1	GO:0006811	ion transport
KCNN1	GO:0006813	potassium ion transport
KCNN1	GO:0007268	chemical synaptic transmission
KCNN1	GO:0071805	potassium ion transmembrane transport
KCNN1	GO:0005886	plasma membrane
KCNN1	GO:0008076	voltage-gated potassium channel complex
KCNN1	GO:0016020	membrane
KCNN1	GO:0016021	integral component of membrane
